Date,Action,Symbol,Description,Quantity,Price,Fees & Comm,Amount
2/14/2025,Buy,COST,COSTCO WHSL CORP NEW,300,"$1,071.37 ",,"($321,411.00)"
2/14/2025,Sell to Open,COST 03/07/2025 1050.00 C,CALL COSTCO WHSL CORP NE$1050 EXP 03/07/25,3,$41.55 ,$1.14 ,"$12,463.86 "
2/14/2025,Buy to Open,COST 03/07/2025 1045.00 P,PUT COSTCO WHSL CORP NEW$1045 EXP 03/07/25,3,$16.08 ,$0.78 ,"($4,824.78)"
2/14/2025,Sell to Open,VGT 03/21/2025 550.00 P,PUT VNGRD INFO TECH $550 EXP 03/21/25,3,$1.20 ,$0.80 ,$359.20 
2/14/2025,Buy,META,META PLATFORMS INC CLASS A,700,$736.68 ,,"($515,676.00)"
2/14/2025,Buy to Open,META 03/07/2025 750.00 P,PUT META PLATFORMS INC $750 EXP 03/07/25,7,$25.46 ,$1.83 ,"($17,823.83)"
2/14/2025,Sell to Open,META 03/07/2025 745.00 C,CALL META PLATFORMS INC $745 EXP 03/07/25,7,$15.80 ,$2.16 ,"$11,057.84 "
2/14/2025,Sell to Open,BLK 02/21/2025 950.00 P,PUT BLACKROCK INC NEW $950 EXP 02/21/25,2,$2.32 ,$0.54 ,$463.46 
2/14/2025,Sell to Open,MSFT 02/21/2025 395.00 P,PUT MICROSOFT CORP $395 EXP 02/21/25,5,$0.95 ,$1.32 ,$473.68 
2/14/2025,Sell to Open,IYF 03/21/2025 116.00 P,PUT ISHR US FINANCIALS $116 EXP 03/21/25,1,$1.07 ,$0.26 ,$106.74 
2/14/2025,Sell to Open,IBIT 02/21/2025 54.00 P,PUT ISHR BITCOIN TR ETF $54 EXP 02/21/25,1,$0.69 ,$0.26 ,$68.74 
2/14/2025,Sell to Open,INTC 02/21/2025 21.50 P,PUT INTEL CORP $21.5 EXP 02/21/25,25,$0.23 ,$6.61 ,$563.39 
2/14/2025,Sell to Open,CMI 03/21/2025 320.00 P,PUT CUMMINS INC $320 EXP 03/21/25,2,$0.82 ,$0.53 ,$163.47 
2/13/2025,Sell to Open,AVGO 02/21/2025 217.50 P,PUT BROADCOM INC $217.5 EXP 02/21/25,1,$1.00 ,$0.26 ,$99.74 
2/13/2025,Sell to Open,MSFT 02/21/2025 390.00 P,PUT MICROSOFT CORP $390 EXP 02/21/25,2,$0.60 ,$0.53 ,$119.47 
2/13/2025,Sell to Open,INTC 02/21/2025 22.00 P,PUT INTEL CORP $22 EXP 02/21/25,20,$0.18 ,$5.29 ,$354.71 
2/13/2025,Buy to Close,AVGO 02/14/2025 240.00 C,CALL BROADCOM INC $240 EXP 02/14/25,2,$0.40 ,$0.52 ,($80.52)
2/13/2025,Sell to Open,AAPL 02/21/2025 235.00 P,PUT APPLE INC $235 EXP 02/21/25,1,$1.72 ,$0.26 ,$171.74 
2/13/2025,Qualified Dividend,AAPL,APPLE INC,,,,$525.00 
2/12/2025,Buy to Open,TOL 03/21/2025 120.00 P,PUT TOLL BROS INC $120 EXP 03/21/25,1,$5.70 ,$0.26 ,($570.26)
2/12/2025,Buy to Close,CVX 02/14/2025 160.00 C,CALL CHEVRON CORP NEW $160 EXP 02/14/25,9,$0.10 ,$2.35 ,($92.35)
2/11/2025,Buy to Open,AAPL 04/17/2025 230.00 P,PUT APPLE INC $230 EXP 04/17/25,1,$6.30 ,$0.26 ,($630.26)
2/11/2025,Buy to Open,CF 02/21/2025 79.00 P,PUT CF INDS HLDGS INC $79 EXP 02/21/25,1,$0.61 ,$0.26 ,($61.26)
2/11/2025,Sell to Open,CF 02/21/2025 84.00 P,PUT CF INDS HLDGS INC $84 EXP 02/21/25,1,$1.78 ,$0.26 ,$177.74 
2/11/2025,Buy to Open,CF 02/21/2025 99.00 C,CALL CF INDS HLDGS INC $99 EXP 02/21/25,1,$0.17 ,$0.26 ,($17.26)
2/11/2025,Sell to Open,CF 02/21/2025 94.00 C,CALL CF INDS HLDGS INC $94 EXP 02/21/25,1,$0.53 ,$0.26 ,$52.74 
2/11/2025,Sell to Open,BLK 02/14/2025 970.00 P,PUT BLACKROCK INC NEW $970 EXP 02/14/25,1,$5.50 ,$0.28 ,$549.72 
2/11/2025,Sell to Open,AAPL 02/14/2025 235.00 C,CALL APPLE INC $235 EXP 02/14/25,1,$0.73 ,$0.26 ,$72.74 
2/11/2025,Sell to Open,WDAY 02/14/2025 250.00 P,PUT WORKDAY INC $250 EXP 02/14/25,2,$0.45 ,$0.53 ,$89.47 
2/10/2025,Buy to Close,AVGO 02/14/2025 240.00 C,CALL BROADCOM INC $240 EXP 02/14/25,2,$2.00 ,$0.52 ,($400.52)
2/10/2025,Sell to Open,MCD 02/14/2025 295.00 P,PUT MCDONALDS CORP $295 EXP 02/14/25,1,$0.32 ,$0.26 ,$31.74 
2/10/2025,Sell to Open,QCOM 02/14/2025 162.50 P,PUT QUALCOMM INC $162.5 EXP 02/14/25,5,$0.36 ,$1.32 ,$178.68 
2/10/2025,Sell to Open,AVGO 02/14/2025 240.00 C,CALL BROADCOM INC $240 EXP 02/14/25,4,$2.27 ,$1.08 ,$906.92 
2/10/2025,Sell to Open,AVGO 02/14/2025 220.00 P,PUT BROADCOM INC $220 EXP 02/14/25,1,$0.90 ,$0.26 ,$89.74 
2/10/2025,Sell to Open,HD 02/14/2025 400.00 P,PUT HOME DEPOT INC $400 EXP 02/14/25,1,$1.05 ,$0.26 ,$104.74 
2/10/2025,Buy to Open,NKE 07/18/2025 70.00 P,PUT NIKE INC $70 EXP 07/18/25,10,$5.63 ,$2.61 ,"($5,632.61)"
2/10/2025,Sell to Open,NKE 02/14/2025 73.00 C,CALL NIKE INC $73 EXP 02/14/25,10,$0.31 ,$2.65 ,$307.35 
2/10/2025,Sell to Open,GOOGL 02/14/2025 185.00 P,PUT ALPHABET INC $185 EXP 02/14/25,4,$1.12 ,$1.06 ,$446.94 
2/10/2025,Sell to Open,CAT 02/14/2025 380.00 C,CALL CATERPILLAR INC $380 EXP 02/14/25,3,$0.53 ,$0.79 ,$158.21 
2/10/2025,Sell to Open,GOOGL 02/14/2025 192.50 C,CALL ALPHABET INC $192.5 EXP 02/14/25,1,$0.46 ,$0.26 ,$45.74 
2/10/2025,Sell to Open,BLK 02/14/2025 940.00 P,PUT BLACKROCK INC NEW $940 EXP 02/14/25,1,$0.76 ,$0.26 ,$75.74 
2/10/2025,Sell to Open,QCOM 02/14/2025 165.00 P,PUT QUALCOMM INC $165 EXP 02/14/25,6,$0.83 ,$1.60 ,$496.40 
2/10/2025,Sell,MCD,MCDONALDS CORP,100,$297.25 ,$0.85 ,"$29,724.16 "
2/10/2025,Sell,BLK,BLACKROCK INC NEW,288,$996.00 ,$8.02 ,"$286,840.08 "
2/10/2025,Sell,BLK,BLACKROCK INC NEW,12,$997.03 ,$0.33 ,"$11,964.06 "
02/10/2025 as of 02/07/2025,Buy,AAPL,APPLE INC,100,$235.00 ,,"($23,500.00)"
02/10/2025 as of 02/07/2025,Buy,TOL,TOLL BROS INC,100,$127.00 ,,"($12,700.00)"
02/10/2025 as of 02/07/2025,Buy,CAT,CATERPILLAR INC,100,$365.00 ,,"($36,500.00)"
02/10/2025 as of 02/07/2025,Buy,CAT,CATERPILLAR INC,100,$375.00 ,,"($37,500.00)"
02/10/2025 as of 02/07/2025,Buy,NKE,NIKE INC CLASS B,500,$71.00 ,,"($35,500.00)"
02/10/2025 as of 02/07/2025,Buy,NKE,NIKE INC CLASS B,500,$73.00 ,,"($36,500.00)"
02/10/2025 as of 02/07/2025,Buy,BLK,BLACKROCK INC NEW,300,$995.00 ,,"($298,500.00)"
02/10/2025 as of 02/07/2025,Expired,NVDA 02/07/2025 108.00 P,PUT NVIDIA CORP $108 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,QCOM 02/07/2025 152.50 P,PUT QUALCOMM INC $152.5 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,QCOM 02/07/2025 172.50 C,CALL QUALCOMM INC $172.5 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,QCOM 02/07/2025 162.50 P,PUT QUALCOMM INC $162.5 EXP 02/07/25,6,,,
02/10/2025 as of 02/07/2025,Expired,ORCL 02/07/2025 162.50 P,PUT ORACLE CORP $162.5 EXP 02/07/25,3,,,
02/10/2025 as of 02/07/2025,Expired,GOOGL 02/07/2025 192.50 C,CALL ALPHABET INC $192.5 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,AMD 02/07/2025 131.00 C,CALL ADVANCED MICRO DEVI$131 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,NVDA 02/07/2025 100.00 P,PUT NVIDIA CORP $100 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,XOM 02/07/2025 105.00 P,PUT EXXON MOBIL CORP $105 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,WDAY 02/07/2025 255.00 P,PUT WORKDAY INC $255 EXP 02/07/25,4,,,
02/10/2025 as of 02/07/2025,Expired,ORCL 02/07/2025 150.00 P,PUT ORACLE CORP $150 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,ORCL 02/07/2025 170.00 P,PUT ORACLE CORP $170 EXP 02/07/25,3,,,
02/10/2025 as of 02/07/2025,Expired,ORCL 02/07/2025 160.00 P,PUT ORACLE CORP $160 EXP 02/07/25,3,,,
02/10/2025 as of 02/07/2025,Expired,MSFT 02/07/2025 380.00 P,PUT MICROSOFT CORP $380 EXP 02/07/25,3,,,
02/10/2025 as of 02/07/2025,Expired,MSFT 02/07/2025 390.00 P,PUT MICROSOFT CORP $390 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Expired,MCD 02/07/2025 275.00 P,PUT MCDONALDS CORP $275 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,HD 02/07/2025 395.00 P,PUT HOME DEPOT INC $395 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,HD 02/07/2025 400.00 P,PUT HOME DEPOT INC $400 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,HD 02/07/2025 385.00 P,PUT HOME DEPOT INC $385 EXP 02/07/25,2,,,
02/10/2025 as of 02/07/2025,Expired,GOOGL 02/07/2025 185.00 P,PUT ALPHABET INC $185 EXP 02/07/25,4,,,
02/10/2025 as of 02/07/2025,Expired,CVX 02/07/2025 147.00 P,PUT CHEVRON CORP NEW $147 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Expired,AMD 02/07/2025 130.00 C,CALL ADVANCED MICRO DEVI$130 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Assigned,AAPL 02/07/2025 235.00 P,PUT APPLE INC $235 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Assigned,TOL 02/07/2025 127.00 P,PUT TOLL BROS INC $127 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Assigned,CAT 02/07/2025 365.00 P,PUT CATERPILLAR INC $365 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Assigned,CAT 02/07/2025 375.00 P,PUT CATERPILLAR INC $375 EXP 02/07/25,1,,,
02/10/2025 as of 02/07/2025,Assigned,NKE 02/07/2025 71.00 P,PUT NIKE INC $71 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Assigned,NKE 02/07/2025 73.00 P,PUT NIKE INC $73 EXP 02/07/25,5,,,
02/10/2025 as of 02/07/2025,Assigned,BLK 02/07/2025 995.00 P,PUT BLACKROCK INC NEW $995 EXP 02/07/25,3,,,
2/7/2025,Sell to Open,QCOM 02/14/2025 175.00 C,CALL QUALCOMM INC $175 EXP 02/14/25,2,$0.66 ,$0.53 ,$131.47 
2/7/2025,Sell to Open,MSFT 02/14/2025 405.00 P,PUT MICROSOFT CORP $405 EXP 02/14/25,1,$2.84 ,$0.27 ,$283.73 
2/7/2025,Buy to Close,MSFT 02/07/2025 410.00 P,PUT MICROSOFT CORP $410 EXP 02/07/25,1,$0.10 ,$0.26 ,($10.26)
2/7/2025,Sell to Open,HD 02/14/2025 390.00 P,PUT HOME DEPOT INC $390 EXP 02/14/25,1,$1.02 ,$0.26 ,$101.74 
2/7/2025,Buy to Close,AVGO 02/07/2025 180.00 P,PUT BROADCOM INC $180 EXP 02/07/25,1,$0.01 ,$0.01 ,($1.01)
2/7/2025,Buy to Close,AVGO 02/07/2025 200.00 P,PUT BROADCOM INC $200 EXP 02/07/25,1,$0.01 ,$0.01 ,($1.01)
2/7/2025,Sell to Open,WDAY 02/14/2025 260.00 P,PUT WORKDAY INC $260 EXP 02/14/25,2,$1.00 ,$0.54 ,$199.46 
2/7/2025,Sell to Open,HD 02/14/2025 395.00 P,PUT HOME DEPOT INC $395 EXP 02/14/25,1,$1.47 ,$0.26 ,$146.74 
2/7/2025,Buy to Close,AVGO 02/07/2025 215.00 P,PUT BROADCOM INC $215 EXP 02/07/25,1,$0.03 ,$0.01 ,($3.01)
2/7/2025,Sell to Open,AVGO 02/14/2025 210.00 P,PUT BROADCOM INC $210 EXP 02/14/25,1,$0.95 ,$0.26 ,$94.74 
2/7/2025,Sell to Open,GOOGL 02/14/2025 180.00 P,PUT ALPHABET INC $180 EXP 02/14/25,5,$0.75 ,$1.32 ,$373.68 
2/7/2025,Buy to Close,CAT 02/07/2025 355.00 P,PUT CATERPILLAR INC $355 EXP 02/07/25,2,$0.05 ,$0.02 ,($10.02)
2/7/2025,Sell to Open,CAT 02/14/2025 355.00 P,PUT CATERPILLAR INC $355 EXP 02/14/25,1,$1.45 ,$0.26 ,$144.74 
2/6/2025,Sell to Open,BLK 02/14/2025 960.00 P,PUT BLACKROCK INC NEW $960 EXP 02/14/25,2,$1.12 ,$0.54 ,$223.46 
2/6/2025,Sell to Open,QCOM 02/07/2025 172.50 C,CALL QUALCOMM INC $172.5 EXP 02/07/25,2,$0.37 ,$0.53 ,$73.47 
2/6/2025,Sell to Open,TOL 02/14/2025 128.00 P,PUT TOLL BROS INC $128 EXP 02/14/25,1,$0.65 ,$0.26 ,$64.74 
2/6/2025,Sell to Open,ORCL 02/14/2025 165.00 P,PUT ORACLE CORP $165 EXP 02/14/25,3,$0.62 ,$0.80 ,$185.20 
2/6/2025,Sell to Open,AAPL 02/14/2025 252.50 C,CALL APPLE INC $252.5 EXP 02/14/25,10,$0.10 ,$2.64 ,$97.36 
2/6/2025,Sell to Open,QCOM 02/07/2025 162.50 P,PUT QUALCOMM INC $162.5 EXP 02/07/25,6,$0.66 ,$1.60 ,$394.40 
2/6/2025,Sell to Close,HON 02/07/2025 225.00 P,PUT HONEYWELL INTL INC $225 EXP 02/07/25,1,$12.15 ,$0.29 ,"$1,214.71 "
2/6/2025,Sell,HON,HONEYWELL INTL INC,100,$235.66 ,$0.68 ,"$23,565.32 "
2/6/2025,Cash Dividend,AGG,ISHARES CORE US AGGREGATE BOND ETF,,,,$64.46 
2/5/2025,Buy to Open,TOL 03/21/2025 130.00 P,PUT TOLL BROS INC $130 EXP 03/21/25,5,$4.74 ,$1.30 ,"($2,369.30)"
2/5/2025,Sell to Close,TOL 03/21/2025 115.00 P,PUT TOLL BROS INC $115 EXP 03/21/25,5,$1.25 ,$1.33 ,$623.67 
2/5/2025,Sell to Open,NKE 02/07/2025 73.00 P,PUT NIKE INC $73 EXP 02/07/25,5,$0.34 ,$1.31 ,$168.69 
2/5/2025,Buy to Close,INTC 02/07/2025 22.50 C,CALL INTEL CORP $22.5 EXP 02/07/25,20,$0.03 ,$0.22 ,($60.22)
2/5/2025,Sell to Open,INTC 02/14/2025 22.00 C,CALL INTEL CORP $22 EXP 02/14/25,45,$0.11 ,$11.88 ,$483.12 
2/5/2025,Sell to Open,CVX 02/14/2025 160.00 C,CALL CHEVRON CORP NEW $160 EXP 02/14/25,9,$0.17 ,$2.38 ,$150.62 
2/5/2025,Buy to Open,CVX 03/21/2025 150.00 P,PUT CHEVRON CORP NEW $150 EXP 03/21/25,1,$3.00 ,$0.26 ,($300.26)
2/5/2025,Sell to Open,GOOGL 02/07/2025 192.50 C,CALL ALPHABET INC $192.5 EXP 02/07/25,1,$2.10 ,$0.27 ,$209.73 
2/5/2025,Buy to Close,AMD 02/07/2025 115.00 C,CALL ADVANCED MICRO DEVI$115 EXP 02/07/25,10,$0.25 ,$2.61 ,($252.61)
2/5/2025,Sell to Open,AMD 02/07/2025 115.00 C,CALL ADVANCED MICRO DEVI$115 EXP 02/07/25,10,$0.42 ,$2.65 ,$417.35 
2/5/2025,Sell to Open,GOOGL 02/07/2025 185.00 P,PUT ALPHABET INC $185 EXP 02/07/25,4,$1.05 ,$1.06 ,$418.94 
2/4/2025,Buy,GOOGL,ALPHABET INC CLASS A,100,$190.00 ,,"($19,000.00)"
2/4/2025,Buy,HON,HONEYWELL INTL INC,100,$223.75 ,,"($22,375.00)"
2/4/2025,Buy to Open,HON 02/07/2025 225.00 P,PUT HONEYWELL INTL INC $225 EXP 02/07/25,1,$5.74 ,$0.26 ,($574.26)
2/4/2025,Sell to Open,XOM 02/14/2025 113.00 C,CALL EXXON MOBIL CORP $113 EXP 02/14/25,3,$0.40 ,$0.79 ,$119.21 
2/4/2025,Sell to Open,WDAY 02/14/2025 240.00 P,PUT WORKDAY INC $240 EXP 02/14/25,2,$0.92 ,$0.54 ,$183.46 
2/4/2025,Sell to Open,MSFT 03/07/2025 415.00 C,CALL MICROSOFT CORP $415 EXP 03/07/25,2,$9.80 ,$0.58 ,"$1,959.42 "
2/4/2025,Buy to Open,MSFT 03/07/2025 410.00 C,CALL MICROSOFT CORP $410 EXP 03/07/25,2,$12.50 ,$0.52 ,"($2,500.52)"
2/4/2025,Sell to Open,MSFT 02/07/2025 410.00 P,PUT MICROSOFT CORP $410 EXP 02/07/25,1,$2.78 ,$0.27 ,$277.73 
2/4/2025,Sell to Open,XLK 02/14/2025 215.00 P,PUT SPDR TECHNOLOGY $215 EXP 02/14/25,2,$0.64 ,$0.53 ,$127.47 
2/3/2025,Sell to Open,ORCL 02/07/2025 162.50 P,PUT ORACLE CORP $162.5 EXP 02/07/25,3,$1.25 ,$0.80 ,$374.20 
2/3/2025,Sell to Open,XOM 02/07/2025 105.00 P,PUT EXXON MOBIL CORP $105 EXP 02/07/25,1,$0.50 ,$0.26 ,$49.74 
2/3/2025,Buy,QCOM,QUALCOMM INC,200,$171.00 ,,"($34,200.00)"
2/3/2025,Sell to Open,QCOM 02/07/2025 152.50 P,PUT QUALCOMM INC $152.5 EXP 02/07/25,5,$0.72 ,$1.32 ,$358.68 
2/3/2025,Sell to Open,ORCL 02/07/2025 160.00 P,PUT ORACLE CORP $160 EXP 02/07/25,3,$0.82 ,$0.80 ,$245.20 
2/3/2025,Sell to Open,NVDA 02/07/2025 100.00 P,PUT NVIDIA CORP $100 EXP 02/07/25,2,$0.28 ,$0.53 ,$55.47 
2/3/2025,Sell to Open,NVDA 02/07/2025 108.00 P,PUT NVIDIA CORP $108 EXP 02/07/25,2,$1.17 ,$0.54 ,$233.46 
2/3/2025,Sell to Open,NKE 02/07/2025 71.00 P,PUT NIKE INC $71 EXP 02/07/25,5,$0.33 ,$1.31 ,$163.69 
2/3/2025,Sell,NKE,NIKE INC CLASS B,500,$74.15 ,$1.11 ,"$37,073.89 "
2/3/2025,Sell to Close,NKE 06/20/2025 72.50 P,PUT NIKE INC $72.5 EXP 06/20/25,5,$4.45 ,$1.37 ,"$2,223.63 "
2/3/2025,Buy to Close,NKE 02/07/2025 78.00 C,CALL NIKE INC $78 EXP 02/07/25,5,$0.28 ,$1.30 ,($141.30)
2/3/2025,Buy to Open,MCD 06/20/2025 285.00 P,PUT MCDONALDS CORP $285 EXP 06/20/25,1,$12.70 ,$0.26 ,"($1,270.26)"
2/3/2025,Sell to Open,MCD 02/07/2025 275.00 P,PUT MCDONALDS CORP $275 EXP 02/07/25,1,$0.33 ,$0.26 ,$32.74 
2/3/2025,Sell to Open,HD 02/07/2025 385.00 P,PUT HOME DEPOT INC $385 EXP 02/07/25,2,$0.78 ,$0.53 ,$155.47 
2/3/2025,Sell to Open,GBTC 02/21/2025 66.00 P,PUT GRYSCL BITCOIN TRST $66 EXP 02/21/25,2,$0.70 ,$0.53 ,$139.47 
2/3/2025,Buy to Close,CVX 03/21/2025 160.00 C,CALL CHEVRON CORP NEW $160 EXP 03/21/25,8,$0.77 ,$2.09 ,($618.09)
2/3/2025,Sell to Open,BLK 02/07/2025 995.00 P,PUT BLACKROCK INC NEW $995 EXP 02/07/25,3,$1.50 ,$0.80 ,$449.20 
2/3/2025,Sell to Open,AVGO 02/07/2025 200.00 P,PUT BROADCOM INC $200 EXP 02/07/25,1,$1.27 ,$0.26 ,$126.74 
2/3/2025,Sell,GS,GOLDMAN SACHS GROUP INC,10,$629.25 ,$0.17 ,"$6,292.35 "
2/3/2025,Buy,GS,GOLDMAN SACHS GROUP INC,10,$622.00 ,,"($6,220.00)"
2/3/2025,Buy,NVDA,NVIDIA CORP,100,$113.00 ,,"($11,300.00)"
2/3/2025,Sell,ORCL,ORACLE CORP,149,$162.40 ,$0.69 ,"$24,196.91 "
2/3/2025,Sell,ORCL,ORACLE CORP,151,$163.52 ,$0.72 ,"$24,690.32 "
02/03/2025 as of 01/31/2025,Sell,AVGO,BROADCOM INC,100,$215.00 ,$0.62 ,"$21,499.38 "
02/03/2025 as of 01/31/2025,Buy,CVX,CHEVRON CORP NEW,100,$152.50 ,,"($15,250.00)"
02/03/2025 as of 01/31/2025,Buy,MCD,MCDONALDS CORP,100,$290.00 ,,"($29,000.00)"
02/03/2025 as of 01/31/2025,Buy,NVDA,NVIDIA CORP,100,$124.00 ,,"($12,400.00)"
02/03/2025 as of 01/31/2025,Expired,QCOM 01/31/2025 162.50 P,PUT QUALCOMM INC $162.5 EXP 01/31/25,10,,,
02/03/2025 as of 01/31/2025,Expired,TOL 01/31/2025 129.00 P,PUT TOLL BROS INC $129 EXP 01/31/25,3,,,
02/03/2025 as of 01/31/2025,Expired,WDAY 01/31/2025 255.00 P,PUT WORKDAY INC $255 EXP 01/31/25,4,,,
02/03/2025 as of 01/31/2025,Expired,QCOM 01/31/2025 165.00 P,PUT QUALCOMM INC $165 EXP 01/31/25,3,,,
02/03/2025 as of 01/31/2025,Expired,ORCL 01/31/2025 170.00 C,CALL ORACLE CORP $170 EXP 01/31/25,3,,,
02/03/2025 as of 01/31/2025,Expired,MSFT 01/31/2025 410.00 P,PUT MICROSOFT CORP $410 EXP 01/31/25,2,,,
02/03/2025 as of 01/31/2025,Expired,MCD 01/31/2025 280.00 P,PUT MCDONALDS CORP $280 EXP 01/31/25,5,,,
02/03/2025 as of 01/31/2025,Expired,GOOGL 01/31/2025 195.00 P,PUT ALPHABET INC $195 EXP 01/31/25,10,,,
02/03/2025 as of 01/31/2025,Expired,EXPE 01/31/2025 170.00 P,PUT EXPEDIA GROUP INC $170 EXP 01/31/25,2,,,
02/03/2025 as of 01/31/2025,Expired,CAT 01/31/2025 360.00 P,PUT CATERPILLAR INC $360 EXP 01/31/25,3,,,
02/03/2025 as of 01/31/2025,Expired,BLK 01/31/2025 940.00 P,PUT BLACKROCK INC NEW $940 EXP 01/31/25,1,,,
02/03/2025 as of 01/31/2025,Expired,AVGO 01/31/2025 180.00 P,PUT BROADCOM INC $180 EXP 01/31/25,5,,,
02/03/2025 as of 01/31/2025,Expired,ADSK 01/31/2025 290.00 P,PUT AUTODESK INC $290 EXP 01/31/25,5,,,
02/03/2025 as of 01/31/2025,Assigned,AVGO 01/31/2025 215.00 C,CALL BROADCOM INC $215 EXP 01/31/25,1,,,
02/03/2025 as of 01/31/2025,Assigned,CVX 01/31/2025 152.50 P,PUT CHEVRON CORP NEW $152.5 EXP 01/31/25,1,,,
02/03/2025 as of 01/31/2025,Assigned,MCD 01/31/2025 290.00 P,PUT MCDONALDS CORP $290 EXP 01/31/25,1,,,
02/03/2025 as of 01/31/2025,Assigned,NVDA 01/31/2025 124.00 P,PUT NVIDIA CORP $124 EXP 01/31/25,1,,,
1/31/2025,Buy to Open,NVDA 06/20/2025 120.00 P,PUT NVIDIA CORP $120 EXP 06/20/25,2,$15.94 ,$0.52 ,"($3,188.52)"
1/31/2025,Sell to Open,AVGO 02/07/2025 215.00 P,PUT BROADCOM INC $215 EXP 02/07/25,1,$3.20 ,$0.27 ,$319.73 
1/31/2025,Buy to Close,AVGO 02/07/2025 217.50 P,PUT BROADCOM INC $217.5 EXP 02/07/25,1,$3.45 ,$0.26 ,($345.26)
1/31/2025,Sell to Open,WDAY 02/07/2025 255.00 P,PUT WORKDAY INC $255 EXP 02/07/25,4,$1.50 ,$1.07 ,$598.93 
1/31/2025,Sell to Open,ORCL 02/07/2025 170.00 P,PUT ORACLE CORP $170 EXP 02/07/25,3,$2.10 ,$0.81 ,$629.19 
1/31/2025,Buy to Close,CAT 01/31/2025 370.00 P,PUT CATERPILLAR INC $370 EXP 01/31/25,1,$0.15 ,$0.26 ,($15.26)
1/31/2025,Sell to Open,AVGO 02/07/2025 217.50 P,PUT BROADCOM INC $217.5 EXP 02/07/25,1,$3.50 ,$0.27 ,$349.73 
1/31/2025,Buy to Close,AVGO 01/31/2025 225.00 C,CALL BROADCOM INC $225 EXP 01/31/25,4,$1.20 ,$1.04 ,($481.04)
1/31/2025,Buy to Open,NVDA 06/20/2025 120.00 P,PUT NVIDIA CORP $120 EXP 06/20/25,3,$13.40 ,$0.78 ,"($4,020.78)"
1/31/2025,Buy,NVDA,NVIDIA CORP,300,$126.00 ,,"($37,800.00)"
1/31/2025,Buy to Close,NVDA 01/31/2025 118.00 P,PUT NVIDIA CORP $118 EXP 01/31/25,3,$0.07 ,$0.78 ,($21.78)
1/31/2025,Buy to Close,NVDA 01/31/2025 116.00 P,PUT NVIDIA CORP $116 EXP 01/31/25,2,$0.04 ,$0.02 ,($8.02)
1/31/2025,Sell to Open,NVDA 01/31/2025 124.00 P,PUT NVIDIA CORP $124 EXP 01/31/25,1,$0.61 ,$0.26 ,$60.74 
1/31/2025,Sell to Open,AAPL 02/07/2025 235.00 P,PUT APPLE INC $235 EXP 02/07/25,1,$0.99 ,$0.26 ,$98.74 
1/31/2025,Sell to Open,INTC 02/07/2025 22.50 C,CALL INTEL CORP $22.5 EXP 02/07/25,20,$0.09 ,$5.29 ,$174.71 
1/31/2025,Sell to Open,CAT 02/07/2025 365.00 P,PUT CATERPILLAR INC $365 EXP 02/07/25,1,$2.20 ,$0.27 ,$219.73 
1/31/2025,Sell to Open,CAT 02/07/2025 375.00 P,PUT CATERPILLAR INC $375 EXP 02/07/25,1,$4.35 ,$0.27 ,$434.73 
1/31/2025,Buy,NVDA,NVIDIA CORP,200,$122.82 ,,"($24,563.98)"
1/31/2025,Sell,NVDA,NVIDIA CORP,200,$122.87 ,$0.71 ,"$24,573.33 "
1/30/2025,Credit Interest,,SCHWAB1 INT 12/30-01/29,,,,$11.60 
1/30/2025,Margin Interest,,INTEREST 12/30THRU 01/29,,,,($156.74)
1/30/2025,Buy to Close,NVDA 01/31/2025 119.00 P,PUT NVIDIA CORP $119 EXP 01/31/25,5,$0.90 ,$1.30 ,($451.30)
1/30/2025,Sell to Open,NVDA 01/31/2025 119.00 P,PUT NVIDIA CORP $119 EXP 01/31/25,5,$1.78 ,$1.33 ,$888.67 
1/30/2025,Sell to Open,NVDA 01/31/2025 116.00 P,PUT NVIDIA CORP $116 EXP 01/31/25,2,$0.77 ,$0.53 ,$153.47 
1/30/2025,Sell to Open,NVDA 01/31/2025 118.00 P,PUT NVIDIA CORP $118 EXP 01/31/25,3,$1.35 ,$0.80 ,$404.20 
