Posted_Date,Transaction_Date,Action,Ticker,Expiry,Option_Type,Strike,Type,Status,Quantity,Price,Amount,Fees & Com,Total_Amount
02/11/2025,02/11/2025,Sell to Open,CF,02/21/2025,Put,84.0,Put Sell,Closed,1.0,1.78,177.74,0.26,177.48
02/11/2025,02/11/2025,Buy to Open,CF,02/21/2025,Call,99.0,Call Buy,Closed,1.0,0.17,-17.26,0.26,-17.52
02/11/2025,02/11/2025,Sell to Open,CF,02/21/2025,Call,94.0,Call Sell,Closed,1.0,0.53,52.74,0.26,52.48
02/11/2025,02/11/2025,Sell to Open,BLK,02/14/2025,Put,970.0,Put Sell,Closed,1.0,5.5,549.72,0.28,549.44
02/11/2025,02/11/2025,Sell to Open,AAPL,02/14/2025,Call,235.0,Call Sell,Closed,1.0,0.73,72.74,0.26,72.48
02/11/2025,02/11/2025,Sell to Open,WDAY,02/14/2025,Put,250.0,Put Sell,Closed,2.0,0.45,89.47,0.53,88.94
02/10/2025,02/10/2025,Buy to Close,AVGO,02/14/2025,Call,240.0,Call Buy,Closed,2.0,2.0,-400.52,0.52,-401.04
02/10/2025,02/10/2025,Sell to Open,MCD,02/14/2025,Put,295.0,Put Sell,Closed,1.0,0.32,31.74,0.26,31.48
02/10/2025,02/10/2025,Sell to Open,QCOM,02/14/2025,Put,162.5,Put Sell,Closed,5.0,0.36,178.68,1.32,177.36
02/10/2025,02/10/2025,Sell to Open,AVGO,02/14/2025,Call,240.0,Call Sell,Closed,4.0,2.27,906.92,1.08,905.84
02/10/2025,02/10/2025,Sell to Open,AVGO,02/14/2025,Put,220.0,Put Sell,Closed,1.0,0.9,89.74,0.26,89.48
02/10/2025,02/10/2025,Sell to Open,HD,02/14/2025,Put,400.0,Put Sell,Closed,1.0,1.05,104.74,0.26,104.48
02/10/2025,02/10/2025,Buy to Open,NKE,07/18/2025,Put,70.0,Put Buy,Open,10.0,5.63,-5632.61,2.61,-5635.22
02/10/2025,02/10/2025,Sell to Open,NKE,02/14/2025,Call,73.0,Call Sell,Closed,10.0,0.31,307.35,2.65,304.7
02/10/2025,02/10/2025,Sell to Open,GOOGL,02/14/2025,Put,185.0,Put Sell,Closed,4.0,1.12,446.94,1.06,445.88
02/10/2025,02/10/2025,Sell to Open,CAT,02/14/2025,Call,380.0,Call Sell,Closed,3.0,0.53,158.21,0.79,157.42
02/10/2025,02/10/2025,Sell to Open,GOOGL,02/14/2025,Call,192.5,Call Sell,Closed,1.0,0.46,45.74,0.26,45.48
02/10/2025,02/10/2025,Sell to Open,BLK,02/14/2025,Put,940.0,Put Sell,Closed,1.0,0.76,75.74,0.26,75.48
02/10/2025,02/10/2025,Sell to Open,QCOM,02/14/2025,Put,165.0,Put Sell,Closed,6.0,0.83,496.4,1.6,494.8
02/10/2025,02/10/2025,Sell,MCD,,,0.0,Stock Sell,Stock Trade,100.0,297.25,29724.16,0.85,29723.31
02/10/2025,02/10/2025,Sell,BLK,,,0.0,Stock Sell,Stock Trade,288.0,996.0,286840.08,8.02,286832.06
02/10/2025,02/10/2025,Sell,BLK,,,0.0,Stock Sell,Stock Trade,12.0,997.03,11964.06,0.33,11963.73
02/10/2025,02/07/2025,Buy,AAPL,,,0.0,Stock Buy,Stock Trade,100.0,235.0,-23500.0,0.0,-23500.0
02/10/2025,02/07/2025,Buy,TOL,,,0.0,Stock Buy,Stock Trade,100.0,127.0,-12700.0,0.0,-12700.0
02/10/2025,02/07/2025,Buy,CAT,,,0.0,Stock Buy,Stock Trade,100.0,365.0,-36500.0,0.0,-36500.0
02/10/2025,02/07/2025,Buy,CAT,,,0.0,Stock Buy,Stock Trade,100.0,375.0,-37500.0,0.0,-37500.0
02/10/2025,02/07/2025,Buy,NKE,,,0.0,Stock Buy,Stock Trade,500.0,71.0,-35500.0,0.0,-35500.0
02/10/2025,02/07/2025,Buy,NKE,,,0.0,Stock Buy,Stock Trade,500.0,73.0,-36500.0,0.0,-36500.0
02/10/2025,02/07/2025,Buy,BLK,,,0.0,Stock Buy,Stock Trade,300.0,995.0,-298500.0,0.0,-298500.0
02/10/2025,02/07/2025,Expired,NVDA,02/07/2025,Put,108.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,QCOM,02/07/2025,Put,152.5,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,QCOM,02/07/2025,Call,172.5,Call Expired,Closed,2.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,QCOM,02/07/2025,Put,162.5,Put Expired,Closed,6.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,ORCL,02/07/2025,Put,162.5,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,GOOGL,02/07/2025,Call,192.5,Call Expired,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,AMD,02/07/2025,Call,131.0,Call Expired,Closed,5.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,NVDA,02/07/2025,Put,100.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,XOM,02/07/2025,Put,105.0,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,WDAY,02/07/2025,Put,255.0,Put Expired,Closed,4.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,ORCL,02/07/2025,Put,150.0,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,ORCL,02/07/2025,Put,170.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,ORCL,02/07/2025,Put,160.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,MSFT,02/07/2025,Put,380.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,MSFT,02/07/2025,Put,390.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,MCD,02/07/2025,Put,275.0,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,HD,02/07/2025,Put,395.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,HD,02/07/2025,Put,400.0,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,HD,02/07/2025,Put,385.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,GOOGL,02/07/2025,Put,185.0,Put Expired,Closed,4.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,CVX,02/07/2025,Put,147.0,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Expired,AMD,02/07/2025,Call,130.0,Call Expired,Closed,5.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Assigned,AAPL,02/07/2025,Put,235.0,Put Assigned,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Assigned,TOL,02/07/2025,Put,127.0,Put Assigned,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Assigned,CAT,02/07/2025,Put,365.0,Put Assigned,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Assigned,CAT,02/07/2025,Put,375.0,Put Assigned,Closed,1.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Assigned,NKE,02/07/2025,Put,71.0,Put Assigned,Closed,5.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Assigned,NKE,02/07/2025,Put,73.0,Put Assigned,Closed,5.0,0.0,0.0,0.0,0.0
02/10/2025,02/07/2025,Assigned,BLK,02/07/2025,Put,995.0,Put Assigned,Closed,3.0,0.0,0.0,0.0,0.0
02/07/2025,02/07/2025,Sell to Open,QCOM,02/14/2025,Call,175.0,Call Sell,Closed,2.0,0.66,131.47,0.53,130.94
02/07/2025,02/07/2025,Sell to Open,MSFT,02/14/2025,Put,405.0,Put Sell,Closed,1.0,2.84,283.73,0.27,283.46
02/07/2025,02/07/2025,Buy to Close,MSFT,02/07/2025,Put,410.0,Put Buy,Closed,1.0,0.1,-10.26,0.26,-10.52
02/07/2025,02/07/2025,Sell to Open,HD,02/14/2025,Put,390.0,Put Sell,Closed,1.0,1.02,101.74,0.26,101.48
02/07/2025,02/07/2025,Buy to Close,AVGO,02/07/2025,Put,180.0,Put Buy,Closed,1.0,0.01,-1.01,0.01,-1.02
02/07/2025,02/07/2025,Buy to Close,AVGO,02/07/2025,Put,200.0,Put Buy,Closed,1.0,0.01,-1.01,0.01,-1.02
02/07/2025,02/07/2025,Sell to Open,WDAY,02/14/2025,Put,260.0,Put Sell,Closed,2.0,1.0,199.46,0.54,198.92
02/07/2025,02/07/2025,Sell to Open,HD,02/14/2025,Put,395.0,Put Sell,Closed,1.0,1.47,146.74,0.26,146.48
02/07/2025,02/07/2025,Buy to Close,AVGO,02/07/2025,Put,215.0,Put Buy,Closed,1.0,0.03,-3.01,0.01,-3.02
02/07/2025,02/07/2025,Sell to Open,AVGO,02/14/2025,Put,210.0,Put Sell,Closed,1.0,0.95,94.74,0.26,94.48
02/07/2025,02/07/2025,Sell to Open,GOOGL,02/14/2025,Put,180.0,Put Sell,Closed,5.0,0.75,373.68,1.32,372.36
02/07/2025,02/07/2025,Buy to Close,CAT,02/07/2025,Put,355.0,Put Buy,Closed,2.0,0.05,-10.02,0.02,-10.04
02/07/2025,02/07/2025,Sell to Open,CAT,02/14/2025,Put,355.0,Put Sell,Closed,1.0,1.45,144.74,0.26,144.48
02/06/2025,02/06/2025,Sell to Open,BLK,02/14/2025,Put,960.0,Put Sell,Closed,2.0,1.12,223.46,0.54,222.92
02/06/2025,02/06/2025,Sell to Open,QCOM,02/07/2025,Call,172.5,Call Sell,Closed,2.0,0.37,73.47,0.53,72.94
02/06/2025,02/06/2025,Sell to Open,TOL,02/14/2025,Put,128.0,Put Sell,Closed,1.0,0.65,64.74,0.26,64.48
02/06/2025,02/06/2025,Sell to Open,ORCL,02/14/2025,Put,165.0,Put Sell,Closed,3.0,0.62,185.2,0.8,184.4
02/06/2025,02/06/2025,Sell to Open,AAPL,02/14/2025,Call,252.5,Call Sell,Closed,10.0,0.1,97.36,2.64,94.72
02/06/2025,02/06/2025,Sell to Open,QCOM,02/07/2025,Put,162.5,Put Sell,Closed,6.0,0.66,394.4,1.6,392.8
02/06/2025,02/06/2025,Sell to Close,HON,02/07/2025,Put,225.0,Put Sell,Closed,1.0,12.15,1214.71,0.29,1214.42
02/06/2025,02/06/2025,Sell,HON,,,0.0,Stock Sell,Stock Trade,100.0,235.66,23565.32,0.68,23564.64
02/06/2025,02/06/2025,Cash Dividend,AGG,,,0.0,Dividend,Cash Dividend,0.0,0.0,64.46,0.0,64.46
02/05/2025,02/05/2025,Buy to Open,TOL,03/21/2025,Put,130.0,Put Buy,Closed,5.0,4.74,-2369.3,1.3,-2370.6
02/05/2025,02/05/2025,Sell to Close,TOL,03/21/2025,Put,115.0,Put Sell,Closed,5.0,1.25,623.67,1.33,622.34
02/05/2025,02/05/2025,Sell to Open,NKE,02/07/2025,Put,73.0,Put Sell,Closed,5.0,0.34,168.69,1.31,167.38
02/05/2025,02/05/2025,Buy to Close,INTC,02/07/2025,Call,22.5,Call Buy,Closed,20.0,0.03,-60.22,0.22,-60.44
02/05/2025,02/05/2025,Sell to Open,INTC,02/14/2025,Call,22.0,Call Sell,Closed,45.0,0.11,483.12,11.88,471.24
02/05/2025,02/05/2025,Sell to Open,CVX,02/14/2025,Call,160.0,Call Sell,Closed,9.0,0.17,150.62,2.38,148.24
02/05/2025,02/05/2025,Buy to Open,CVX,03/21/2025,Put,150.0,Put Buy,Closed,1.0,3.0,-300.26,0.26,-300.52
02/05/2025,02/05/2025,Sell to Open,GOOGL,02/07/2025,Call,192.5,Call Sell,Closed,1.0,2.1,209.73,0.27,209.46
02/05/2025,02/05/2025,Buy to Close,AMD,02/07/2025,Call,115.0,Call Buy,Closed,10.0,0.25,-252.61,2.61,-255.22
02/05/2025,02/05/2025,Sell to Open,AMD,02/07/2025,Call,115.0,Call Sell,Closed,10.0,0.42,417.35,2.65,414.7
02/05/2025,02/05/2025,Sell to Open,GOOGL,02/07/2025,Put,185.0,Put Sell,Closed,4.0,1.05,418.94,1.06,417.88
02/04/2025,02/04/2025,Buy,GOOGL,,,0.0,Stock Buy,Stock Trade,100.0,190.0,-19000.0,0.0,-19000.0
02/04/2025,02/04/2025,Buy,HON,,,0.0,Stock Buy,Stock Trade,100.0,223.75,-22375.0,0.0,-22375.0
02/04/2025,02/04/2025,Buy to Open,HON,02/07/2025,Put,225.0,Put Buy,Closed,1.0,5.74,-574.26,0.26,-574.52
02/04/2025,02/04/2025,Sell to Open,XOM,02/14/2025,Call,113.0,Call Sell,Closed,3.0,0.4,119.21,0.79,118.42
02/04/2025,02/04/2025,Sell to Open,WDAY,02/14/2025,Put,240.0,Put Sell,Closed,2.0,0.92,183.46,0.54,182.92
02/04/2025,02/04/2025,Sell to Open,MSFT,03/07/2025,Call,415.0,Call Sell,Closed,2.0,9.8,1959.42,0.58,1958.84
02/04/2025,02/04/2025,Buy to Open,MSFT,03/07/2025,Call,410.0,Call Buy,Closed,2.0,12.5,-2500.52,0.52,-2501.04
02/04/2025,02/04/2025,Sell to Open,MSFT,02/07/2025,Put,410.0,Put Sell,Closed,1.0,2.78,277.73,0.27,277.46
02/04/2025,02/04/2025,Sell to Open,XLK,02/14/2025,Put,215.0,Put Sell,Closed,2.0,0.64,127.47,0.53,126.94
02/03/2025,02/03/2025,Sell to Open,ORCL,02/07/2025,Put,162.5,Put Sell,Closed,3.0,1.25,374.2,0.8,373.4
02/03/2025,02/03/2025,Sell to Open,XOM,02/07/2025,Put,105.0,Put Sell,Closed,1.0,0.5,49.74,0.26,49.48
02/03/2025,02/03/2025,Buy,QCOM,,,0.0,Stock Buy,Stock Trade,200.0,171.0,-34200.0,0.0,-34200.0
02/03/2025,02/03/2025,Sell to Open,QCOM,02/07/2025,Put,152.5,Put Sell,Closed,5.0,0.72,358.68,1.32,357.36
02/03/2025,02/03/2025,Sell to Open,ORCL,02/07/2025,Put,160.0,Put Sell,Closed,3.0,0.82,245.2,0.8,244.4
02/03/2025,02/03/2025,Sell to Open,NVDA,02/07/2025,Put,100.0,Put Sell,Closed,2.0,0.28,55.47,0.53,54.94
02/03/2025,02/03/2025,Sell to Open,NVDA,02/07/2025,Put,108.0,Put Sell,Closed,2.0,1.17,233.46,0.54,232.92
02/03/2025,02/03/2025,Sell to Open,NKE,02/07/2025,Put,71.0,Put Sell,Closed,5.0,0.33,163.69,1.31,162.38
02/03/2025,02/03/2025,Sell,NKE,,,0.0,Stock Sell,Stock Trade,500.0,74.15,37073.89,1.11,37072.78
02/03/2025,02/03/2025,Sell to Close,NKE,06/20/2025,Put,72.5,Put Sell,Open,5.0,4.45,2223.63,1.37,2222.26
02/03/2025,02/03/2025,Buy to Close,NKE,02/07/2025,Call,78.0,Call Buy,Closed,5.0,0.28,-141.3,1.3,-142.6
02/03/2025,02/03/2025,Buy to Open,MCD,06/20/2025,Put,285.0,Put Buy,Open,1.0,12.7,-1270.26,0.26,-1270.52
02/03/2025,02/03/2025,Sell to Open,MCD,02/07/2025,Put,275.0,Put Sell,Closed,1.0,0.33,32.74,0.26,32.48
02/03/2025,02/03/2025,Sell to Open,HD,02/07/2025,Put,385.0,Put Sell,Closed,2.0,0.78,155.47,0.53,154.94
02/03/2025,02/03/2025,Sell to Open,GBTC,02/21/2025,Put,66.0,Put Sell,Closed,2.0,0.7,139.47,0.53,138.94
02/03/2025,02/03/2025,Buy to Close,CVX,03/21/2025,Call,160.0,Call Buy,Closed,8.0,0.77,-618.09,2.09,-620.18
02/03/2025,02/03/2025,Sell to Open,BLK,02/07/2025,Put,995.0,Put Sell,Closed,3.0,1.5,449.2,0.8,448.4
02/03/2025,02/03/2025,Sell to Open,AVGO,02/07/2025,Put,200.0,Put Sell,Closed,1.0,1.27,126.74,0.26,126.48
02/03/2025,02/03/2025,Sell,GS,,,0.0,Stock Sell,Stock Trade,10.0,629.25,6292.35,0.17,6292.18
02/03/2025,02/03/2025,Buy,GS,,,0.0,Stock Buy,Stock Trade,10.0,622.0,-6220.0,0.0,-6220.0
02/03/2025,02/03/2025,Buy,NVDA,,,0.0,Stock Buy,Stock Trade,100.0,113.0,-11300.0,0.0,-11300.0
02/03/2025,02/03/2025,Sell,ORCL,,,0.0,Stock Sell,Stock Trade,149.0,162.4,24196.91,0.69,24196.22
02/03/2025,02/03/2025,Sell,ORCL,,,0.0,Stock Sell,Stock Trade,151.0,163.52,24690.32,0.72,24689.6
02/03/2025,01/31/2025,Sell,AVGO,,,0.0,Stock Sell,Stock Trade,100.0,215.0,21499.38,0.62,21498.76
02/03/2025,01/31/2025,Buy,CVX,,,0.0,Stock Buy,Stock Trade,100.0,152.5,-15250.0,0.0,-15250.0
02/03/2025,01/31/2025,Buy,MCD,,,0.0,Stock Buy,Stock Trade,100.0,290.0,-29000.0,0.0,-29000.0
02/03/2025,01/31/2025,Buy,NVDA,,,0.0,Stock Buy,Stock Trade,100.0,124.0,-12400.0,0.0,-12400.0
02/03/2025,01/31/2025,Expired,QCOM,01/31/2025,Put,162.5,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,TOL,01/31/2025,Put,129.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,WDAY,01/31/2025,Put,255.0,Put Expired,Closed,4.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,QCOM,01/31/2025,Put,165.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,ORCL,01/31/2025,Call,170.0,Call Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,MSFT,01/31/2025,Put,410.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,MCD,01/31/2025,Put,280.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,GOOGL,01/31/2025,Put,195.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,EXPE,01/31/2025,Put,170.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,CAT,01/31/2025,Put,360.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,BLK,01/31/2025,Put,940.0,Put Expired,Closed,1.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,AVGO,01/31/2025,Put,180.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Expired,ADSK,01/31/2025,Put,290.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Assigned,AVGO,01/31/2025,Call,215.0,Call Assigned,Closed,1.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Assigned,CVX,01/31/2025,Put,152.5,Put Assigned,Closed,1.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Assigned,MCD,01/31/2025,Put,290.0,Put Assigned,Closed,1.0,0.0,0.0,0.0,0.0
02/03/2025,01/31/2025,Assigned,NVDA,01/31/2025,Put,124.0,Put Assigned,Closed,1.0,0.0,0.0,0.0,0.0
01/31/2025,01/31/2025,Buy to Open,NVDA,06/20/2025,Put,120.0,Put Buy,Open,2.0,15.94,-3188.52,0.52,-3189.04
01/31/2025,01/31/2025,Sell to Open,AVGO,02/07/2025,Put,215.0,Put Sell,Closed,1.0,3.2,319.73,0.27,319.46
01/31/2025,01/31/2025,Buy to Close,AVGO,02/07/2025,Put,217.5,Put Buy,Closed,1.0,3.45,-345.26,0.26,-345.52
01/31/2025,01/31/2025,Sell to Open,WDAY,02/07/2025,Put,255.0,Put Sell,Closed,4.0,1.5,598.93,1.07,597.86
01/31/2025,01/31/2025,Sell to Open,ORCL,02/07/2025,Put,170.0,Put Sell,Closed,3.0,2.1,629.19,0.81,628.38
01/31/2025,01/31/2025,Buy to Close,CAT,01/31/2025,Put,370.0,Put Buy,Closed,1.0,0.15,-15.26,0.26,-15.52
01/31/2025,01/31/2025,Sell to Open,AVGO,02/07/2025,Put,217.5,Put Sell,Closed,1.0,3.5,349.73,0.27,349.46
01/31/2025,01/31/2025,Buy to Close,AVGO,01/31/2025,Call,225.0,Call Buy,Closed,4.0,1.2,-481.04,1.04,-482.08
01/31/2025,01/31/2025,Buy to Open,NVDA,06/20/2025,Put,120.0,Put Buy,Open,3.0,13.4,-4020.78,0.78,-4021.56
01/31/2025,01/31/2025,Buy,NVDA,,,0.0,Stock Buy,Stock Trade,300.0,126.0,-37800.0,0.0,-37800.0
01/31/2025,01/31/2025,Buy to Close,NVDA,01/31/2025,Put,118.0,Put Buy,Closed,3.0,0.07,-21.78,0.78,-22.56
01/31/2025,01/31/2025,Buy to Close,NVDA,01/31/2025,Put,116.0,Put Buy,Closed,2.0,0.04,-8.02,0.02,-8.04
01/31/2025,01/31/2025,Sell to Open,NVDA,01/31/2025,Put,124.0,Put Sell,Closed,1.0,0.61,60.74,0.26,60.48
01/31/2025,01/31/2025,Sell to Open,AAPL,02/07/2025,Put,235.0,Put Sell,Closed,1.0,0.99,98.74,0.26,98.48
01/31/2025,01/31/2025,Sell to Open,INTC,02/07/2025,Call,22.5,Call Sell,Closed,20.0,0.09,174.71,5.29,169.42
01/31/2025,01/31/2025,Sell to Open,CAT,02/07/2025,Put,365.0,Put Sell,Closed,1.0,2.2,219.73,0.27,219.46
01/31/2025,01/31/2025,Sell to Open,CAT,02/07/2025,Put,375.0,Put Sell,Closed,1.0,4.35,434.73,0.27,434.46
01/31/2025,01/31/2025,Buy,NVDA,,,0.0,Stock Buy,Stock Trade,200.0,122.82,-24563.98,0.0,-24563.98
01/31/2025,01/31/2025,Sell,NVDA,,,0.0,Stock Sell,Stock Trade,200.0,122.87,24573.33,0.71,24572.62
01/30/2025,01/30/2025,Credit Interest,,,,0.0,Interest,Credit Interest,0.0,0.0,11.6,0.0,11.6
01/30/2025,01/30/2025,Margin Interest,,,,0.0,Interest,Margin Interest,0.0,0.0,-156.74,0.0,-156.74
01/30/2025,01/30/2025,Buy to Close,NVDA,01/31/2025,Put,119.0,Put Buy,Closed,5.0,0.9,-451.3,1.3,-452.6
01/30/2025,01/30/2025,Sell to Open,NVDA,01/31/2025,Put,119.0,Put Sell,Closed,5.0,1.78,888.67,1.33,887.34
01/30/2025,01/30/2025,Sell to Open,NVDA,01/31/2025,Put,116.0,Put Sell,Closed,2.0,0.77,153.47,0.53,152.94
01/30/2025,01/30/2025,Sell to Open,NVDA,01/31/2025,Put,118.0,Put Sell,Closed,3.0,1.35,404.2,0.8,403.4
01/30/2025,01/30/2025,Sell to Open,HD,02/07/2025,Put,395.0,Put Sell,Closed,2.0,0.57,113.47,0.53,112.94
01/30/2025,01/30/2025,Sell to Open,CAT,02/07/2025,Put,355.0,Put Sell,Closed,2.0,0.85,169.47,0.53,168.94
01/30/2025,01/30/2025,Sell to Open,AMD,02/07/2025,Call,130.0,Call Sell,Closed,5.0,1.72,858.67,1.33,857.34
01/30/2025,01/30/2025,Sell to Open,AMD,02/07/2025,Call,131.0,Call Sell,Closed,5.0,1.58,788.67,1.33,787.34
01/30/2025,01/30/2025,Sell to Open,CAT,01/31/2025,Put,370.0,Put Sell,Closed,1.0,1.51,150.74,0.26,150.48
01/30/2025,01/30/2025,Sell to Open,MSFT,02/07/2025,Put,380.0,Put Sell,Closed,3.0,0.21,62.21,0.79,61.42
01/30/2025,01/30/2025,Sell to Open,MSFT,02/07/2025,Put,390.0,Put Sell,Closed,5.0,0.47,233.68,1.32,232.36
01/30/2025,01/30/2025,Sell to Open,MSFT,01/31/2025,Put,410.0,Put Sell,Closed,2.0,1.39,277.46,0.54,276.92
01/30/2025,01/30/2025,Sell to Close,MSFT,05/16/2025,Put,430.0,Put Sell,Open,4.0,25.8,10318.66,1.34,10317.32
01/30/2025,01/30/2025,Sell,MSFT,,,0.0,Stock Sell,Stock Trade,100.0,416.21,41619.82,1.18,41618.64
01/30/2025,01/30/2025,Sell to Close,MSFT,01/31/2025,Put,445.0,Put Sell,Closed,1.0,28.79,2878.66,0.34,2878.32
01/29/2025,01/29/2025,Sell to Open,ORCL,02/07/2025,Put,150.0,Put Sell,Closed,1.0,0.78,77.74,0.26,77.48
01/29/2025,01/29/2025,Sell to Open,TOL,02/07/2025,Put,127.0,Put Sell,Closed,1.0,0.5,49.74,0.26,49.48
01/29/2025,01/29/2025,Sell to Open,CVX,02/07/2025,Put,147.0,Put Sell,Closed,1.0,0.4,39.74,0.26,39.48
01/29/2025,01/29/2025,Sell to Close,ADP,01/31/2025,Put,300.0,Put Sell,Closed,1.0,1.1,109.74,0.26,109.48
01/29/2025,01/29/2025,Sell,ADP,,,0.0,Stock Sell,Stock Trade,100.0,305.0,30499.13,0.87,30498.26
01/29/2025,01/29/2025,Qualified Dividend,CMCSA,,,0.0,Dividend,Qualified Dividend,0.0,0.0,372.0,0.0,372.0
01/28/2025,01/28/2025,Buy to Open,MSFT,01/31/2025,Put,445.0,Put Buy,Closed,1.0,9.76,-976.26,0.26,-976.52
01/28/2025,01/28/2025,Buy,MSFT,,,0.0,Stock Buy,Stock Trade,100.0,444.0,-44400.0,0.0,-44400.0
01/28/2025,01/28/2025,Sell,MSFT,,,0.0,Stock Sell,Stock Trade,400.0,444.5,177794.99,5.01,177789.98
01/28/2025,01/28/2025,Sell to Open,HD,02/07/2025,Put,400.0,Put Sell,Closed,1.0,1.02,101.74,0.26,101.48
01/28/2025,01/28/2025,Sell,AMZN,,,0.0,Stock Sell,Stock Trade,200.0,240.17,48032.63,1.37,48031.26
01/28/2025,01/28/2025,Sell to Close,AMZN,02/07/2025,Put,235.0,Put Sell,Closed,2.0,6.03,1205.44,0.56,1204.88
01/28/2025,01/28/2025,Buy to Open,CAT,05/16/2025,Put,350.0,Put Buy,Open,1.0,9.0,-900.26,0.26,-900.52
01/28/2025,01/28/2025,Buy,CAT,,,0.0,Stock Buy,Stock Trade,100.0,387.6,-38760.0,0.0,-38760.0
01/28/2025,01/28/2025,Sell to Open,AVGO,02/07/2025,Put,180.0,Put Sell,Closed,1.0,1.51,150.74,0.26,150.48
01/28/2025,01/28/2025,Sell to Open,NKE,02/07/2025,Call,78.0,Call Sell,Closed,5.0,0.46,228.68,1.32,227.36
01/28/2025,01/28/2025,Sell to Open,MCD,01/31/2025,Put,290.0,Put Sell,Closed,1.0,0.98,97.74,0.26,97.48
01/27/2025,01/27/2025,Buy to Open,AVGO,06/20/2025,Put,200.0,Put Buy,Open,5.0,23.0,-11501.3,1.3,-11502.6
01/27/2025,01/27/2025,Sell to Open,ORCL,01/31/2025,Call,170.0,Call Sell,Closed,3.0,1.61,482.2,0.8,481.4
01/27/2025,01/27/2025,Buy to Open,ORCL,06/20/2025,Put,150.0,Put Buy,Open,3.0,9.0,-2700.78,0.78,-2701.56
01/27/2025,01/27/2025,Buy,ORCL,,,0.0,Stock Buy,Stock Trade,300.0,162.39,-48717.0,0.0,-48717.0
01/27/2025,01/27/2025,Sell to Open,AVGO,01/31/2025,Call,215.0,Call Sell,Closed,1.0,2.95,294.73,0.27,294.46
01/27/2025,01/27/2025,Buy,AVGO,,,0.0,Stock Buy,Stock Trade,100.0,205.0,-20500.0,0.0,-20500.0
