"Date","Action","Symbol","Description","Quantity","Price","Fees & Comm","Amount"
"03/14/2025","Buy to Close","IWM 03/14/2025 195.00 P","PUT ISHR RUSSELL 2000 $195 EXP 03/14/25","2","$0.01","$0.02","-$2.02"
"03/14/2025","Buy to Close","GOOGL 03/14/2025 155.00 P","PUT ALPHABET INC $155 EXP 03/14/25","2","$0.01","$0.02","-$2.02"
"03/14/2025","Buy to Close","AMZN 03/28/2025 220.00 C","CALL AMAZON.COM INC $220 EXP 03/28/25","10","$0.29","$2.61","-$292.61"
"03/14/2025","Buy to Close","QQQ 03/14/2025 460.00 P","PUT INVESCO QQQ TR $460 EXP 03/14/25","4","$0.02","$0.04","-$8.04"
"03/14/2025","Buy to Close","AMZN 03/14/2025 190.00 P","PUT AMAZON.COM INC $190 EXP 03/14/25","1","$0.02","$0.01","-$2.01"
"03/14/2025","Buy to Close","XLK 03/14/2025 205.00 P","PUT SPDR TECHNOLOGY $205 EXP 03/14/25","1","$0.04","$0.01","-$4.01"
"03/14/2025","Buy to Close","WFC 03/14/2025 72.00 C","CALL WELLS FARGO & CO $72 EXP 03/14/25","2","$0.025","$0.02","-$5.02"
"03/14/2025","Buy to Close","GS 03/14/2025 530.00 P","PUT GOLDMAN SACHS GROUP $530 EXP 03/14/25","1","$0.10","$0.26","-$10.26"
"03/14/2025","Buy to Close","QQQ 03/14/2025 450.00 P","PUT INVESCO QQQ TR $450 EXP 03/14/25","3","$0.01","$0.03","-$3.03"
"03/14/2025","Buy to Close","QCOM 03/14/2025 148.00 P","PUT QUALCOMM INC $148 EXP 03/14/25","2","$0.02","$0.02","-$4.02"
"03/14/2025","Buy to Close","META 03/14/2025 520.00 P","PUT META PLATFORMS INC $520 EXP 03/14/25","2","$0.01","$0.02","-$2.02"
"03/14/2025","Buy to Close","META 03/14/2025 500.00 P","PUT META PLATFORMS INC $500 EXP 03/14/25","2","$0.01","$0.02","-$2.02"
"03/14/2025","Buy to Close","GS 03/14/2025 637.50 C","CALL GOLDMAN SACHS GROUP$637.5 EXP 03/14/25","1","$0.01","$0.01","-$1.01"
"03/14/2025","Buy to Close","CRM 03/14/2025 250.00 P","PUT SALESFORCE INC $250 EXP 03/14/25","1","$0.01","$0.01","-$1.01"
"03/14/2025","Buy to Close","AMZN 03/14/2025 180.00 P","PUT AMAZON.COM INC $180 EXP 03/14/25","3","$0.01","$0.03","-$3.03"
"03/14/2025","Buy to Close","AXP 03/14/2025 250.00 P","PUT AMERICAN EXPRESS CO $250 EXP 03/14/25","3","$0.03","$0.03","-$9.03"
"03/14/2025","Buy to Close","CRM 03/14/2025 270.00 P","PUT SALESFORCE INC $270 EXP 03/14/25","2","$0.15","$0.52","-$30.52"
"03/14/2025","Buy to Close","GS 03/14/2025 500.00 P","PUT GOLDMAN SACHS GROUP $500 EXP 03/14/25","1","$0.01","$0.01","-$1.01"
"03/14/2025","Sell to Open","GLD 03/21/2025 270.00 P","PUT SPDR GOLD TR $270 EXP 03/21/25","10","$0.65","$2.66","$647.34"
"03/14/2025 as of 03/13/2025","Assigned","TEAM 03/14/2025 240.00 P","PUT ATLASSIAN CORP $240 EXP 03/14/25","2","","",""
"03/14/2025 as of 03/13/2025","Buy","TEAM","ATLASSIAN CORP CLASS A","200","$240.00","","-$48000.00"
"03/13/2025","Sell to Open","CRM 03/28/2025 240.00 P","PUT SALESFORCE INC $240 EXP 03/28/25","2","$0.88","$0.53","$175.47"
"03/13/2025","Sell to Open","ADBE 03/28/2025 450.00 C","CALL ADOBE INC $450 EXP 03/28/25","1","$0.53","$0.26","$52.74"
"03/12/2025","Sell to Open","QQQ 03/28/2025 528.00 C","CALL INVESCO QQQ TR $528 EXP 03/28/25","13","$0.18","$3.44","$230.56"
"03/12/2025","Buy to Close","TSLA 03/14/2025 280.00 C","CALL TESLA INC $280 EXP 03/14/25","1","$0.55","$0.26","-$55.26"
"03/12/2025","Sell to Open","XLF 03/28/2025 50.50 C","CALL SPDR FINANCIAL $50.5 EXP 03/28/25","3","$0.08","$0.79","$23.21"
"03/12/2025","Buy to Open","XLF 12/19/2025 40.00 P","PUT SPDR FINANCIAL $40 EXP 12/19/25","3","$1.03","$0.78","-$309.78"
"03/12/2025","Sell to Open","WFC 03/28/2025 73.00 C","CALL WELLS FARGO & CO $73 EXP 03/28/25","2","$0.60","$0.53","$119.47"
"03/12/2025","Sell to Open","TSLA 03/28/2025 290.00 C","CALL TESLA INC $290 EXP 03/28/25","1","$3.30","$0.27","$329.73"
"03/12/2025","Sell to Open","META 03/28/2025 500.00 P","PUT META PLATFORMS INC $500 EXP 03/28/25","5","$1.41","$1.33","$703.67"
"03/12/2025","Sell to Open","GOOGL 03/28/2025 145.00 P","PUT ALPHABET INC $145 EXP 03/28/25","3","$0.61","$0.80","$182.20"
"03/12/2025","Sell to Open","CRM 03/28/2025 320.00 C","CALL SALESFORCE INC $320 EXP 03/28/25","4","$0.44","$1.05","$174.95"
"03/12/2025","Sell to Open","AMZN 03/28/2025 220.00 C","CALL AMAZON.COM INC $220 EXP 03/28/25","10","$0.73","$2.66","$727.34"
"03/12/2025","Sell to Open","QCOM 03/28/2025 172.50 C","CALL QUALCOMM INC $172.5 EXP 03/28/25","2","$0.51","$0.53","$101.47"
"03/12/2025","Sell to Open","GS 03/28/2025 590.00 C","CALL GOLDMAN SACHS GROUP$590 EXP 03/28/25","1","$2.80","$0.27","$279.73"
"03/12/2025","Buy to Close","GS 03/14/2025 585.00 C","CALL GOLDMAN SACHS GROUP$585 EXP 03/14/25","1","$0.25","$0.26","-$25.26"
"03/12/2025","Buy to Close","TEAM 03/28/2025 270.00 C","CALL ATLASSIAN CORP $270 EXP 03/28/25","2","$1.30","$0.52","-$260.52"
"03/12/2025","Sell to Open","TSLA 03/28/2025 300.00 C","CALL TESLA INC $300 EXP 03/28/25","2","$3.20","$0.55","$639.45"
"03/12/2025","Sell to Open","TEAM 03/28/2025 270.00 C","CALL ATLASSIAN CORP $270 EXP 03/28/25","2","$1.32","$0.54","$263.46"
"03/10/2025","Buy to Open","TSLA 12/19/2025 220.00 P","PUT TESLA INC $220 EXP 12/19/25","2","$46.50","$0.52","-$9300.52"
"03/10/2025","Buy","TSLA","TESLA INC","200","$222.00","","-$44400.00"
"03/10/2025","Sell to Open","AMZN 03/14/2025 190.00 P","PUT AMAZON.COM INC $190 EXP 03/14/25","1","$2.95","$0.27","$294.73"
"03/10/2025","Sell to Open","ISRG 03/14/2025 540.00 C","CALL INTUITIVE SURGICAL $540 EXP 03/14/25","1","$0.32","$0.26","$31.74"
"03/10/2025","Sell to Open","ISRG 03/28/2025 390.00 P","PUT INTUITIVE SURGICAL I$390 EXP 03/28/25","2","$1.51","$0.54","$301.46"
"03/10/2025","Sell to Open","QQQ 03/14/2025 460.00 P","PUT INVESCO QQQ TR $460 EXP 03/14/25","4","$2.88","$1.08","$1150.92"
"03/10/2025","Sell to Open","AXP 03/28/2025 230.00 P","PUT AMERICAN EXPRESS CO $230 EXP 03/28/25","3","$1.13","$0.80","$338.20"
"03/10/2025","Sell to Open","GOOGL 03/14/2025 155.00 P","PUT ALPHABET INC $155 EXP 03/14/25","2","$0.57","$0.53","$113.47"
"03/10/2025","Sell to Open","QCOM 03/14/2025 148.00 P","PUT QUALCOMM INC $148 EXP 03/14/25","2","$0.87","$0.53","$173.47"
"03/10/2025","Sell to Open","GS 03/14/2025 585.00 C","CALL GOLDMAN SACHS GROUP$585 EXP 03/14/25","1","$0.65","$0.26","$64.74"
"03/10/2025","Sell to Open","WFC 03/14/2025 72.00 C","CALL WELLS FARGO & CO $72 EXP 03/14/25","2","$0.29","$0.53","$57.47"
"03/10/2025","Buy to Open","WFC 06/20/2025 65.00 P","PUT WELLS FARGO & CO $65 EXP 06/20/25","2","$3.685","$0.52","-$737.52"
"03/10/2025","Sell to Open","TSLA 03/14/2025 190.00 P","PUT TESLA INC $190 EXP 03/14/25","1","$0.80","$0.26","$79.74"
"03/10/2025","Sell to Open","TEAM 03/14/2025 190.00 P","PUT ATLASSIAN CORP $190 EXP 03/14/25","2","$0.72","$0.53","$143.47"
"03/10/2025","Sell to Open","META 03/14/2025 500.00 P","PUT META PLATFORMS INC $500 EXP 03/14/25","2","$0.60","$0.53","$119.47"
"03/10/2025","Sell to Open","IWF 04/17/2025 315.00 P","PUT ISHR RSL 1000 GRWTH $315 EXP 04/17/25","3","$1.75","$0.80","$524.20"
"03/10/2025","Buy to Open","ISRG 06/20/2025 490.00 P","PUT INTUITIVE SURGICAL I$490 EXP 06/20/25","1","$34.20","$0.26","-$3420.26"
"03/10/2025","Buy to Open","GS 06/20/2025 540.00 P","PUT GOLDMAN SACHS GROUP $540 EXP 06/20/25","1","$38.00","$0.26","-$3800.26"
"03/10/2025","Sell to Open","BLK 03/14/2025 870.00 P","PUT BLACKROCK INC NEW $870 EXP 03/14/25","1","$2.63","$0.27","$262.73"
"03/10/2025","Sell to Open","CRM 03/14/2025 250.00 P","PUT SALESFORCE INC $250 EXP 03/14/25","1","$0.50","$0.26","$49.74"
"03/10/2025","Sell to Open","ADBE 03/14/2025 480.00 C","CALL ADOBE INC $480 EXP 03/14/25","2","$5.35","$0.56","$1069.44"
"03/10/2025","Sell to Open","ADBE 03/14/2025 370.00 P","PUT ADOBE INC $370 EXP 03/14/25","2","$1.18","$0.54","$235.46"
"03/10/2025 as of 03/07/2025","Sell","JPM","JPMORGAN CHASE & CO","200","$242.50","$1.38","$48498.62"
"03/10/2025 as of 03/07/2025","Sell","KRE","SPDR S&P REGIONAL BANKING ETF","500","$58.00","$0.89","$28999.11"
"03/10/2025 as of 03/07/2025","Sell","AVGO","BROADCOM INC","300","$225.00","$1.93","$67498.07"
"03/10/2025 as of 03/07/2025","Buy","WFC","WELLS FARGO & CO","200","$72.00","","-$14400.00"
"03/10/2025 as of 03/07/2025","Buy","JPM","JPMORGAN CHASE & CO","200","$245.00","","-$49000.00"
"03/10/2025 as of 03/07/2025","Buy","GS","GOLDMAN SACHS GROUP INC","100","$580.00","","-$58000.00"
"03/10/2025 as of 03/07/2025","Buy","XLF","SELECT STR FINANCIAL SELECT SPDR ETF","300","$50.00","","-$15000.00"
"03/10/2025 as of 03/07/2025","Buy","ISRG","INTUITIVE SURGICAL INC","100","$540.00","","-$54000.00"
"03/10/2025 as of 03/07/2025","Buy","TEAM","ATLASSIAN CORP CLASS A","100","$260.00","","-$26000.00"
"03/10/2025 as of 03/07/2025","Buy","KRE","SPDR S&P REGIONAL BANKING ETF","500","$58.50","","-$29250.00"
"03/10/2025 as of 03/07/2025","Expired","TEAM 03/07/2025 292.50 C","CALL ATLASSIAN CORP $292.5 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","OXY 03/07/2025 45.50 P","PUT OCCIDENTAL PETE CORP$45.5 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","JPM 03/07/2025 257.50 C","CALL JPMORGAN CHASE & CO$257.5 EXP 03/07/25","-2","","",""
"03/10/2025 as of 03/07/2025","Expired","TSLA 03/07/2025 230.00 P","PUT TESLA INC $230 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Expired","TSLA 03/07/2025 220.00 P","PUT TESLA INC $220 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","GS 03/07/2025 520.00 P","PUT GOLDMAN SACHS GROUP $520 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","XLF 03/07/2025 51.00 C","CALL SPDR FINANCIAL $51 EXP 03/07/25","-3","","",""
"03/10/2025 as of 03/07/2025","Expired","XLK 03/07/2025 215.00 P","PUT SPDR TECHNOLOGY $215 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","XLF 03/07/2025 49.00 P","PUT SPDR FINANCIAL $49 EXP 03/07/25","-3","","",""
"03/10/2025 as of 03/07/2025","Expired","XLF 03/07/2025 50.00 C","CALL SPDR FINANCIAL $50 EXP 03/07/25","3","","",""
"03/10/2025 as of 03/07/2025","Expired","WFC 03/07/2025 75.00 C","CALL WELLS FARGO & CO $75 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Expired","WFC 03/07/2025 71.00 P","PUT WELLS FARGO & CO $71 EXP 03/07/25","-2","","",""
"03/10/2025 as of 03/07/2025","Expired","WFC 03/07/2025 76.00 C","CALL WELLS FARGO & CO $76 EXP 03/07/25","-2","","",""
"03/10/2025 as of 03/07/2025","Expired","VXX 03/07/2025 41.50 P","PUT IPATH ETN LKD TO S&P$41.5 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","SPY 03/07/2025 603.00 C","CALL SPDR S&P ...500 $603 EXP 03/07/25","10","","",""
"03/10/2025 as of 03/07/2025","Expired","SPY 03/07/2025 575.00 P","PUT SPDR S&P ...500 $575 EXP 03/07/25","5","","",""
"03/10/2025 as of 03/07/2025","Expired","QQQ 03/07/2025 485.00 P","PUT INVESCO QQQ TR $485 EXP 03/07/25","5","","",""
"03/10/2025 as of 03/07/2025","Expired","QQQ 03/07/2025 528.00 C","CALL INVESCO QQQ TR $528 EXP 03/07/25","13","","",""
"03/10/2025 as of 03/07/2025","Expired","QCOM 03/07/2025 150.00 P","PUT QUALCOMM INC $150 EXP 03/07/25","5","","",""
"03/10/2025 as of 03/07/2025","Expired","META 03/07/2025 600.00 P","PUT META PLATFORMS INC $600 EXP 03/07/25","3","","",""
"03/10/2025 as of 03/07/2025","Expired","KRE 03/07/2025 61.50 C","CALL SPDR RGNL BANKING $61.5 EXP 03/07/25","-5","","",""
"03/10/2025 as of 03/07/2025","Expired","KRE 03/07/2025 61.00 C","CALL SPDR RGNL BANKING $61 EXP 03/07/25","5","","",""
"03/10/2025 as of 03/07/2025","Expired","JPM 03/07/2025 255.00 C","CALL JPMORGAN CHASE & CO$255 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Expired","GOOGL 03/07/2025 165.00 P","PUT ALPHABET INC $165 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Expired","CRM 03/07/2025 280.00 P","PUT SALESFORCE INC $280 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Expired","BLK 03/07/2025 940.00 P","PUT BLACKROCK INC NEW $940 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","BLK 03/07/2025 900.00 P","PUT BLACKROCK INC NEW $900 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Expired","AVGO 03/07/2025 230.00 C","CALL BROADCOM INC $230 EXP 03/07/25","3","","",""
"03/10/2025 as of 03/07/2025","Expired","AMZN 03/07/2025 220.00 C","CALL AMAZON.COM INC $220 EXP 03/07/25","10","","",""
"03/10/2025 as of 03/07/2025","Expired","ADBE 03/07/2025 405.00 P","PUT ADOBE INC $405 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Expired","ADBE 03/07/2025 400.00 P","PUT ADOBE INC $400 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Exchange or Exercise","JPM 03/07/2025 242.50 P","PUT JPMORGAN CHASE & CO $242.5 EXP 03/07/25","-2","","",""
"03/10/2025 as of 03/07/2025","Exchange or Exercise","KRE 03/07/2025 58.00 P","PUT SPDR RGNL BANKING $58 EXP 03/07/25","-5","","",""
"03/10/2025 as of 03/07/2025","Exchange or Exercise","AVGO 03/07/2025 225.00 P","PUT BROADCOM INC $225 EXP 03/07/25","-3","","",""
"03/10/2025 as of 03/07/2025","Assigned","WFC 03/07/2025 72.00 P","PUT WELLS FARGO & CO $72 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Assigned","JPM 03/07/2025 245.00 P","PUT JPMORGAN CHASE & CO $245 EXP 03/07/25","2","","",""
"03/10/2025 as of 03/07/2025","Assigned","GS 03/07/2025 580.00 P","PUT GOLDMAN SACHS GROUP $580 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Assigned","XLF 03/07/2025 50.00 P","PUT SPDR FINANCIAL $50 EXP 03/07/25","3","","",""
"03/10/2025 as of 03/07/2025","Assigned","ISRG 03/07/2025 540.00 P","PUT INTUITIVE SURGICAL I$540 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Assigned","TEAM 03/07/2025 260.00 P","PUT ATLASSIAN CORP $260 EXP 03/07/25","1","","",""
"03/10/2025 as of 03/07/2025","Assigned","KRE 03/07/2025 58.50 P","PUT SPDR RGNL BANKING $58.5 EXP 03/07/25","5","","",""
"03/07/2025","Sell to Open","GLD 03/14/2025 270.00 C","CALL SPDR GOLD TR $270 EXP 03/14/25","10","$1.44","$2.68","$1437.32"
"03/07/2025","Buy to Close","GLD 03/07/2025 268.00 C","CALL SPDR GOLD TR $268 EXP 03/07/25","10","$0.25","$2.61","-$252.61"
"03/07/2025","Buy to Close","META 03/07/2025 570.00 P","PUT META PLATFORMS INC $570 EXP 03/07/25","1","$0.05","$0.01","-$5.01"
"03/07/2025","Sell to Open","META 03/14/2025 520.00 P","PUT META PLATFORMS INC $520 EXP 03/14/25","2","$0.65","$0.53","$129.47"
"03/07/2025","Sell to Open","ISRG 03/14/2025 480.00 P","PUT INTUITIVE SURGICAL I$480 EXP 03/14/25","1","$3.30","$0.27","$329.73"
"03/07/2025","Sell to Open","BLK 03/14/2025 880.00 P","PUT BLACKROCK INC NEW $880 EXP 03/14/25","1","$2.50","$0.27","$249.73"
"03/07/2025","Buy to Close","ADBE 03/07/2025 455.00 C","CALL ADOBE INC $455 EXP 03/07/25","2","$1.00","$0.52","-$200.52"
"03/06/2025","Sell to Open","GS 03/14/2025 500.00 P","PUT GOLDMAN SACHS GROUP $500 EXP 03/14/25","1","$0.86","$0.26","$85.74"
"03/06/2025","Buy","META","META PLATFORMS INC CLASS A","500","$646.618","","-$323309.00"
"03/06/2025","Buy to Open","META 03/28/2025 645.00 P","PUT META PLATFORMS INC $645 EXP 03/28/25","5","$22.11","$1.30","-$11056.30"
"03/06/2025","Sell to Open","META 03/28/2025 650.00 C","CALL META PLATFORMS INC $650 EXP 03/28/25","5","$22.436","$1.62","$11216.38"
"03/06/2025","Sell to Open","BLK 03/14/2025 900.00 P","PUT BLACKROCK INC NEW $900 EXP 03/14/25","1","$2.88","$0.27","$287.73"
"03/06/2025","Sell to Open","ISRG 03/14/2025 505.00 P","PUT INTUITIVE SURGICAL I$505 EXP 03/14/25","1","$1.30","$0.26","$129.74"
"03/06/2025","Sell to Open","GS 03/14/2025 530.00 P","PUT GOLDMAN SACHS GROUP $530 EXP 03/14/25","1","$1.45","$0.26","$144.74"
"03/06/2025","Sell to Open","META 03/14/2025 600.00 P","PUT META PLATFORMS INC $600 EXP 03/14/25","2","$2.75","$0.55","$549.45"
"03/06/2025","Sell to Open","TSLA 03/14/2025 280.00 C","CALL TESLA INC $280 EXP 03/14/25","1","$8.10","$0.28","$809.72"
"03/06/2025","Sell to Open","GOOGL 03/14/2025 160.00 P","PUT ALPHABET INC $160 EXP 03/14/25","3","$0.51","$0.79","$152.21"
"03/06/2025","Sell to Open","CRM 03/14/2025 270.00 P","PUT SALESFORCE INC $270 EXP 03/14/25","2","$0.98","$0.54","$195.46"
"03/06/2025","Buy to Open","TSLA 12/19/2025 260.00 P","PUT TESLA INC $260 EXP 12/19/25","1","$47.00","$0.26","-$4700.26"
"03/06/2025","Sell to Open","TEAM 03/14/2025 240.00 P","PUT ATLASSIAN CORP $240 EXP 03/14/25","2","$1.22","$0.54","$243.46"
"03/06/2025","Buy","TSLA","TESLA INC","100","$266.00","","-$26600.00"
"03/06/2025","Sell to Open","AXP 03/14/2025 250.00 P","PUT AMERICAN EXPRESS CO $250 EXP 03/14/25","3","$0.48","$0.79","$143.21"
"03/06/2025","Sell to Open","AMZN 03/14/2025 180.00 P","PUT AMAZON.COM INC $180 EXP 03/14/25","3","$0.36","$0.79","$107.21"
"03/06/2025","Sell to Open","ADP 03/14/2025 290.00 P","PUT AUTOMATIC DATA PROCE$290 EXP 03/14/25","2","$0.855","$0.53","$170.47"
"03/06/2025","Sell to Open","QQQ 03/14/2025 450.00 P","PUT INVESCO QQQ TR $450 EXP 03/14/25","3","$0.74","$0.80","$221.20"
"03/06/2025","Sell to Open","META 03/14/2025 570.00 P","PUT META PLATFORMS INC $570 EXP 03/14/25","2","$1.33","$0.54","$265.46"
"03/05/2025","Sell to Open","IWM 03/14/2025 195.00 P","PUT ISHR RUSSELL 2000 $195 EXP 03/14/25","2","$0.61","$0.53","$121.47"
"03/05/2025","Sell to Open","XLK 03/14/2025 205.00 P","PUT SPDR TECHNOLOGY $205 EXP 03/14/25","1","$0.63","$0.26","$62.74"
"03/05/2025","Sell to Open","GS 03/14/2025 637.50 C","CALL GOLDMAN SACHS GROUP$637.5 EXP 03/14/25","1","$0.98","$0.26","$97.74"
"03/05/2025","Buy to Close","GS 03/07/2025 637.50 C","CALL GOLDMAN SACHS GROUP$637.5 EXP 03/07/25","1","$0.08","$0.26","-$8.26"
"03/05/2025","Sell","ADBE","ADOBE INC","500","$450.04","$6.34","$225013.66"
"03/05/2025","Buy to Close","ADBE 03/14/2025 420.00 C","CALL ADOBE INC $420 EXP 03/14/25","5","$38.82","$1.30","-$19411.30"
"03/05/2025","Sell to Close","ADBE 03/14/2025 415.00 P","PUT ADOBE INC $415 EXP 03/14/25","5","$6.78","$1.40","$3388.60"
"03/05/2025 as of 03/04/2025","Buy to Close","SPXW 03/04/2025 5780.00 P","PUT S & P ...500 INDEX $5780 EXP 03/04/25","1","$1.85","","-$185.00"
"03/05/2025 as of 03/04/2025","Expired","SPXW 03/04/2025 5905.00 C","CALL S & P ...500 INDEX $5905 EXP 03/04/25","1","","",""
"03/05/2025 as of 03/04/2025","Expired","SPXW 03/04/2025 5775.00 P","PUT S & P ...500 INDEX $5775 EXP 03/04/25","-1","","",""
"03/05/2025 as of 03/04/2025","Expired","SPXW 03/04/2025 5910.00 C","CALL S & P ...500 INDEX $5910 EXP 03/04/25","-1","","",""
"03/04/2025","Buy to Open","JPM 03/07/2025 257.50 C","CALL JPMORGAN CHASE & CO$257.5 EXP 03/07/25","2","$1.40","$0.52","-$280.52"
"03/04/2025","Sell to Open","JPM 03/07/2025 255.00 C","CALL JPMORGAN CHASE & CO$255 EXP 03/07/25","2","$2.20","$0.54","$439.46"
"03/04/2025","Sell to Open","JPM 03/07/2025 245.00 P","PUT JPMORGAN CHASE & CO $245 EXP 03/07/25","2","$1.53","$0.54","$305.46"
"03/04/2025","Buy to Open","JPM 03/07/2025 242.50 P","PUT JPMORGAN CHASE & CO $242.5 EXP 03/07/25","2","$1.06","$0.52","-$212.52"
"03/04/2025","Buy to Open","KRE 03/07/2025 58.00 P","PUT SPDR RGNL BANKING $58 EXP 03/07/25","5","$0.42","$1.30","-$211.30"
"03/04/2025","Buy to Open","KRE 03/07/2025 61.50 C","CALL SPDR RGNL BANKING $61.5 EXP 03/07/25","5","$0.39","$1.30","-$196.30"
"03/04/2025","Sell to Open","KRE 03/07/2025 58.50 P","PUT SPDR RGNL BANKING $58.5 EXP 03/07/25","5","$0.56","$1.32","$278.68"
"03/04/2025","Sell to Open","KRE 03/07/2025 61.00 C","CALL SPDR RGNL BANKING $61 EXP 03/07/25","5","$0.53","$1.32","$263.68"
"03/04/2025","Buy to Open","WFC 03/07/2025 76.00 C","CALL WELLS FARGO & CO $76 EXP 03/07/25","2","$0.46","$0.52","-$92.52"
"03/04/2025","Sell to Open","WFC 03/07/2025 75.00 C","CALL WELLS FARGO & CO $75 EXP 03/07/25","2","$0.77","$0.53","$153.47"
"03/04/2025","Sell to Open","WFC 03/07/2025 72.00 P","PUT WELLS FARGO & CO $72 EXP 03/07/25","2","$0.71","$0.53","$141.47"
"03/04/2025","Buy to Open","WFC 03/07/2025 71.00 P","PUT WELLS FARGO & CO $71 EXP 03/07/25","2","$0.47","$0.52","-$94.52"
"03/04/2025","Buy to Open","XLF 03/07/2025 49.00 P","PUT SPDR FINANCIAL $49 EXP 03/07/25","3","$0.23","$0.78","-$69.78"
"03/04/2025","Sell to Open","XLF 03/07/2025 50.00 P","PUT SPDR FINANCIAL $50 EXP 03/07/25","3","$0.54","$0.79","$161.21"
"03/04/2025","Buy to Open","XLF 03/07/2025 51.00 C","CALL SPDR FINANCIAL $51 EXP 03/07/25","3","$0.22","$0.78","-$66.78"
"03/04/2025","Sell to Open","XLF 03/07/2025 50.00 C","CALL SPDR FINANCIAL $50 EXP 03/07/25","3","$0.66","$0.80","$197.20"
"03/04/2025","Sell to Open","META 03/07/2025 570.00 P","PUT META PLATFORMS INC $570 EXP 03/07/25","1","$0.62","$0.26","$61.74"
"03/04/2025","Sell to Open","GS 03/07/2025 520.00 P","PUT GOLDMAN SACHS GROUP $520 EXP 03/07/25","1","$0.78","$0.26","$77.74"
"03/04/2025","Sell to Open","BLK 03/07/2025 900.00 P","PUT BLACKROCK INC NEW $900 EXP 03/07/25","1","$3.70","$0.27","$369.73"
"03/03/2025","Buy to Open","SPXW 03/04/2025 5775.00 P","PUT S & P ...500 INDEX $5775 EXP 03/04/25","1","$7.12","$0.82","-$712.82"
"03/03/2025","Sell to Open","SPXW 03/04/2025 5780.00 P","PUT S & P ...500 INDEX $5780 EXP 03/04/25","1","$7.86","$0.82","$785.18"
"03/03/2025","Buy to Open","SPXW 03/04/2025 5910.00 C","CALL S & P ...500 INDEX $5910 EXP 03/04/25","1","$10.64","$0.82","-$1064.82"
"03/03/2025","Sell to Open","SPXW 03/04/2025 5905.00 C","CALL S & P ...500 INDEX $5905 EXP 03/04/25","1","$11.90","$0.82","$1189.18"
"03/03/2025","Sell to Open","OXY 03/07/2025 45.50 P","PUT OCCIDENTAL PETE CORP$45.5 EXP 03/07/25","1","$0.36","$0.26","$35.74"
"03/03/2025","Sell to Open","TSLA 03/07/2025 220.00 P","PUT TESLA INC $220 EXP 03/07/25","1","$0.29","$0.26","$28.74"
"03/03/2025","Sell to Open","TEAM 03/07/2025 260.00 P","PUT ATLASSIAN CORP $260 EXP 03/07/25","1","$0.62","$0.26","$61.74"
"03/03/2025","Sell to Open","ISRG 03/07/2025 540.00 P","PUT INTUITIVE SURGICAL I$540 EXP 03/07/25","1","$0.70","$0.26","$69.74"
"03/03/2025","Sell to Open","CRM 03/07/2025 280.00 P","PUT SALESFORCE INC $280 EXP 03/07/25","2","$0.59","$0.53","$117.47"
"03/03/2025","Sell to Open","BLK 03/07/2025 940.00 P","PUT BLACKROCK INC NEW $940 EXP 03/07/25","1","$2.47","$0.27","$246.73"
"03/03/2025","Sell to Open","META 03/07/2025 600.00 P","PUT META PLATFORMS INC $600 EXP 03/07/25","3","$0.60","$0.80","$179.20"
"03/03/2025","Sell to Open","GS 03/07/2025 580.00 P","PUT GOLDMAN SACHS GROUP $580 EXP 03/07/25","1","$0.71","$0.26","$70.74"
"03/03/2025","Buy to Close","ADSK 03/07/2025 255.00 P","PUT AUTODESK INC $255 EXP 03/07/25","1","$0.45","$0.26","-$45.26"
"03/03/2025","Sell to Open","TEAM 03/07/2025 292.50 C","CALL ATLASSIAN CORP $292.5 EXP 03/07/25","1","$2.97","$0.27","$296.73"
"03/03/2025","Sell to Open","QQQ 03/07/2025 528.00 C","CALL INVESCO QQQ TR $528 EXP 03/07/25","5","$0.72","$1.32","$358.68"
"03/03/2025 as of 02/28/2025","Expired","TSLA 02/28/2025 250.00 P","PUT TESLA INC $250 EXP 02/28/25","2","","",""
"03/03/2025 as of 02/28/2025","Expired","TSLA 02/28/2025 270.00 P","PUT TESLA INC $270 EXP 02/28/25","2","","",""
"03/03/2025 as of 02/28/2025","Expired","QQQ 02/28/2025 534.00 C","CALL INVESCO QQQ TR $534 EXP 02/28/25","8","","",""
